rna_id	model_tool	structure_file	confidence	energy	source_version	fetch_date
URS000075B186_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B186_9606.dbn		-0.20	ViennaRNA:2.7.2	2026-04-12
URS000075B1CE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B1CE_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075B1DD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B1DD_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS000075B1FD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B1FD_9606.dbn		-8.90	ViennaRNA:2.7.2	2026-04-12
URS000075B25C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B25C_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075B263_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B263_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075B269_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B269_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS000075B26F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B26F_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS000075B2B0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B2B0_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075B2C3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B2C3_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B2DC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B2DC_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075B2E1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B2E1_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075B2EE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B2EE_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B307_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B307_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS000075B33B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B33B_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000075B35F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B35F_9606.dbn		-5.30	ViennaRNA:2.7.2	2026-04-12
URS000075B369_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B369_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075B3A8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B3A8_9606.dbn		-1.40	ViennaRNA:2.7.2	2026-04-12
URS000075B3BC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B3BC_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075B3DF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B3DF_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B410_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B410_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B420_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B420_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B42A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B42A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B447_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B447_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS000075B452_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B452_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS000075B456_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B456_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B475_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B475_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075B489_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B489_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS000075B498_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B498_9606.dbn		-3.60	ViennaRNA:2.7.2	2026-04-12
URS000075B49A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B49A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B4B8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B4B8_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000075B4E5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B4E5_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075B4E7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B4E7_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075B4E9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B4E9_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075B4F4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B4F4_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS000075B504_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B504_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B538_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B538_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075B553_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B553_9606.dbn		-5.50	ViennaRNA:2.7.2	2026-04-12
URS000075B57E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B57E_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS000075B584_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B584_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS000075B58F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B58F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B5A4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B5A4_9606.dbn		-4.90	ViennaRNA:2.7.2	2026-04-12
URS000075B5AB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B5AB_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS000075B5BA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B5BA_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS000075B5D0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B5D0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B5F4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B5F4_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS000075B60F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B60F_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075B62B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B62B_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000075B630_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B630_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B63F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B63F_9606.dbn		-4.70	ViennaRNA:2.7.2	2026-04-12
URS000075B640_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B640_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000075B643_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B643_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075B649_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B649_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075B683_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B683_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS000075B6A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B6A9_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075B6CF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B6CF_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075B6DE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B6DE_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075B6FC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B6FC_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS000075B716_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B716_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B71A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B71A_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS000075B71F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B71F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B74D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B74D_9606.dbn		-10.80	ViennaRNA:2.7.2	2026-04-12
URS000075B757_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B757_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B75E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B75E_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B762_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B762_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000075B780_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B780_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075B785_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B785_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000075B7A1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7A1_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS000075B7A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7A9_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075B7B9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7B9_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B7CE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7CE_9606.dbn		-6.50	ViennaRNA:2.7.2	2026-04-12
URS000075B7D1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7D1_9606.dbn		-5.70	ViennaRNA:2.7.2	2026-04-12
URS000075B7DF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7DF_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS000075B7E4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7E4_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075B7EF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B7EF_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B817_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B817_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B824_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B824_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075B829_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B829_9606.dbn		-5.70	ViennaRNA:2.7.2	2026-04-12
URS000075B844_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B844_9606.dbn		-4.40	ViennaRNA:2.7.2	2026-04-12
URS000075B84E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B84E_9606.dbn		-4.20	ViennaRNA:2.7.2	2026-04-12
URS000075B853_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B853_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS000075B86E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B86E_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS000075B8A2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8A2_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B8B8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8B8_9606.dbn		-6.00	ViennaRNA:2.7.2	2026-04-12
URS000075B8D7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8D7_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS000075B8E5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8E5_9606.dbn		-4.00	ViennaRNA:2.7.2	2026-04-12
URS000075B8EE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8EE_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS000075B8FA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B8FA_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000075B904_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B904_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000075B922_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B922_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075B933_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B933_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B936_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B936_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075B938_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B938_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS000075B93D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B93D_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B95D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B95D_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075B968_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B968_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075B990_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B990_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS000075B9A3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B9A3_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075B9A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B9A9_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000075B9AD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B9AD_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS000075B9B8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075B9B8_9606.dbn		-0.80	ViennaRNA:2.7.2	2026-04-12
URS000075BA09_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA09_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BA0A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA0A_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS000075BA14_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA14_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BA1C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA1C_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000075BA43_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA43_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BA4B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA4B_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS000075BA51_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA51_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000075BA5F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA5F_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000075BA76_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA76_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BA89_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BA89_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075BAA5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BAA5_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS000075BAA7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BAA7_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS000075BACB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BACB_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS000075BAE6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BAE6_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BB29_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB29_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS000075BB2F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB2F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BB46_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB46_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075BB54_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB54_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000075BB55_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB55_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BB59_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB59_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS000075BB5D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB5D_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS000075BB8F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BB8F_9606.dbn		-3.50	ViennaRNA:2.7.2	2026-04-12
URS000075BBC9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BBC9_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS000075BBD1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BBD1_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075BBD5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BBD5_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075BBE0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BBE0_9606.dbn		-5.30	ViennaRNA:2.7.2	2026-04-12
URS000075BBFB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BBFB_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS000075BC08_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC08_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000075BC35_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC35_9606.dbn		-2.80	ViennaRNA:2.7.2	2026-04-12
URS000075BC3E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC3E_9606.dbn		-3.40	ViennaRNA:2.7.2	2026-04-12
URS000075BC71_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC71_9606.dbn		-3.20	ViennaRNA:2.7.2	2026-04-12
URS000075BC79_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC79_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075BC86_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC86_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS000075BC98_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BC98_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS000075BCB6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BCB6_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS000075BCBB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BCBB_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS000075BCE7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BCE7_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS000075BCE8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BCE8_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BD04_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD04_9606.dbn		-0.80	ViennaRNA:2.7.2	2026-04-12
URS000075BD0A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD0A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BD0D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD0D_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BD14_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD14_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS000075BD2F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD2F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BD6C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD6C_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS000075BD73_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD73_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BD86_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BD86_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000075BDA3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BDA3_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000075BDA4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BDA4_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BDA6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BDA6_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BDAC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BDAC_9606.dbn		-3.60	ViennaRNA:2.7.2	2026-04-12
URS000075BDE7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BDE7_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075BE4E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BE4E_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BE5F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BE5F_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS000075BE70_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BE70_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BE81_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BE81_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075BEA7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BEA7_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075BEBE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BEBE_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS000075BECA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BECA_9606.dbn		-3.80	ViennaRNA:2.7.2	2026-04-12
URS000075BEDF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BEDF_9606.dbn		-6.70	ViennaRNA:2.7.2	2026-04-12
URS000075BEF5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BEF5_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BF22_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BF22_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000075BF41_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BF41_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000075BFA0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFA0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000075BFBB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFBB_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS000075BFCB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFCB_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS000075BFCD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFCD_9606.dbn		-6.60	ViennaRNA:2.7.2	2026-04-12
URS000075BFDA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFDA_9606.dbn		-0.20	ViennaRNA:2.7.2	2026-04-12
URS000075BFED_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000075BFED_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
