rfam_id	cm_file	ga_threshold	source_version	fetch_date
RF03703	data/raw/rna/rfam/Rfam.cm.gz#RF03703	78.00	Rfam:current	2026-04-12
RF03704	data/raw/rna/rfam/Rfam.cm.gz#RF03704	83.00	Rfam:current	2026-04-12
RF03705	data/raw/rna/rfam/Rfam.cm.gz#RF03705	61.00	Rfam:current	2026-04-12
RF03706	data/raw/rna/rfam/Rfam.cm.gz#RF03706	47.00	Rfam:current	2026-04-12
RF03707	data/raw/rna/rfam/Rfam.cm.gz#RF03707	86.00	Rfam:current	2026-04-12
RF03709	data/raw/rna/rfam/Rfam.cm.gz#RF03709	70.00	Rfam:current	2026-04-12
RF03710	data/raw/rna/rfam/Rfam.cm.gz#RF03710	85.00	Rfam:current	2026-04-12
RF03711	data/raw/rna/rfam/Rfam.cm.gz#RF03711	94.00	Rfam:current	2026-04-12
RF03712	data/raw/rna/rfam/Rfam.cm.gz#RF03712	70.00	Rfam:current	2026-04-12
RF03713	data/raw/rna/rfam/Rfam.cm.gz#RF03713	100.00	Rfam:current	2026-04-12
RF03714	data/raw/rna/rfam/Rfam.cm.gz#RF03714	80.00	Rfam:current	2026-04-12
RF03715	data/raw/rna/rfam/Rfam.cm.gz#RF03715	109.00	Rfam:current	2026-04-12
RF03716	data/raw/rna/rfam/Rfam.cm.gz#RF03716	74.00	Rfam:current	2026-04-12
RF03717	data/raw/rna/rfam/Rfam.cm.gz#RF03717	80.00	Rfam:current	2026-04-12
RF03718	data/raw/rna/rfam/Rfam.cm.gz#RF03718	86.00	Rfam:current	2026-04-12
RF03719	data/raw/rna/rfam/Rfam.cm.gz#RF03719	97.00	Rfam:current	2026-04-12
RF03720	data/raw/rna/rfam/Rfam.cm.gz#RF03720	180.00	Rfam:current	2026-04-12
RF03721	data/raw/rna/rfam/Rfam.cm.gz#RF03721	66.00	Rfam:current	2026-04-12
RF03722	data/raw/rna/rfam/Rfam.cm.gz#RF03722	90.00	Rfam:current	2026-04-12
RF03723	data/raw/rna/rfam/Rfam.cm.gz#RF03723	100.00	Rfam:current	2026-04-12
RF03724	data/raw/rna/rfam/Rfam.cm.gz#RF03724	60.00	Rfam:current	2026-04-12
RF03725	data/raw/rna/rfam/Rfam.cm.gz#RF03725	90.00	Rfam:current	2026-04-12
RF03726	data/raw/rna/rfam/Rfam.cm.gz#RF03726	84.00	Rfam:current	2026-04-12
RF03727	data/raw/rna/rfam/Rfam.cm.gz#RF03727	108.00	Rfam:current	2026-04-12
RF03728	data/raw/rna/rfam/Rfam.cm.gz#RF03728	100.00	Rfam:current	2026-04-12
RF03729	data/raw/rna/rfam/Rfam.cm.gz#RF03729	90.00	Rfam:current	2026-04-12
RF03730	data/raw/rna/rfam/Rfam.cm.gz#RF03730	90.00	Rfam:current	2026-04-12
RF03731	data/raw/rna/rfam/Rfam.cm.gz#RF03731	62.60	Rfam:current	2026-04-12
RF03732	data/raw/rna/rfam/Rfam.cm.gz#RF03732	100.00	Rfam:current	2026-04-12
RF03733	data/raw/rna/rfam/Rfam.cm.gz#RF03733	90.00	Rfam:current	2026-04-12
RF03734	data/raw/rna/rfam/Rfam.cm.gz#RF03734	100.00	Rfam:current	2026-04-12
RF03735	data/raw/rna/rfam/Rfam.cm.gz#RF03735	66.00	Rfam:current	2026-04-12
RF03736	data/raw/rna/rfam/Rfam.cm.gz#RF03736	95.00	Rfam:current	2026-04-12
RF03737	data/raw/rna/rfam/Rfam.cm.gz#RF03737	80.00	Rfam:current	2026-04-12
RF03738	data/raw/rna/rfam/Rfam.cm.gz#RF03738	90.00	Rfam:current	2026-04-12
RF03739	data/raw/rna/rfam/Rfam.cm.gz#RF03739	88.00	Rfam:current	2026-04-12
RF03740	data/raw/rna/rfam/Rfam.cm.gz#RF03740	80.00	Rfam:current	2026-04-12
RF03741	data/raw/rna/rfam/Rfam.cm.gz#RF03741	89.00	Rfam:current	2026-04-12
RF03742	data/raw/rna/rfam/Rfam.cm.gz#RF03742	65.00	Rfam:current	2026-04-12
RF03743	data/raw/rna/rfam/Rfam.cm.gz#RF03743	83.00	Rfam:current	2026-04-12
RF03744	data/raw/rna/rfam/Rfam.cm.gz#RF03744	60.00	Rfam:current	2026-04-12
RF03745	data/raw/rna/rfam/Rfam.cm.gz#RF03745	100.00	Rfam:current	2026-04-12
RF03746	data/raw/rna/rfam/Rfam.cm.gz#RF03746	90.00	Rfam:current	2026-04-12
RF03747	data/raw/rna/rfam/Rfam.cm.gz#RF03747	76.00	Rfam:current	2026-04-12
RF03748	data/raw/rna/rfam/Rfam.cm.gz#RF03748	110.00	Rfam:current	2026-04-12
RF03749	data/raw/rna/rfam/Rfam.cm.gz#RF03749	46.50	Rfam:current	2026-04-12
RF03750	data/raw/rna/rfam/Rfam.cm.gz#RF03750	100.00	Rfam:current	2026-04-12
RF03751	data/raw/rna/rfam/Rfam.cm.gz#RF03751	79.00	Rfam:current	2026-04-12
RF03752	data/raw/rna/rfam/Rfam.cm.gz#RF03752	105.00	Rfam:current	2026-04-12
RF03753	data/raw/rna/rfam/Rfam.cm.gz#RF03753	50.00	Rfam:current	2026-04-12
RF03754	data/raw/rna/rfam/Rfam.cm.gz#RF03754	65.00	Rfam:current	2026-04-12
RF03755	data/raw/rna/rfam/Rfam.cm.gz#RF03755	80.00	Rfam:current	2026-04-12
RF03756	data/raw/rna/rfam/Rfam.cm.gz#RF03756	100.00	Rfam:current	2026-04-12
RF03757	data/raw/rna/rfam/Rfam.cm.gz#RF03757	100.00	Rfam:current	2026-04-12
RF03758	data/raw/rna/rfam/Rfam.cm.gz#RF03758	61.00	Rfam:current	2026-04-12
RF03759	data/raw/rna/rfam/Rfam.cm.gz#RF03759	94.00	Rfam:current	2026-04-12
RF03760	data/raw/rna/rfam/Rfam.cm.gz#RF03760	70.00	Rfam:current	2026-04-12
RF03761	data/raw/rna/rfam/Rfam.cm.gz#RF03761	90.00	Rfam:current	2026-04-12
RF03762	data/raw/rna/rfam/Rfam.cm.gz#RF03762	130.00	Rfam:current	2026-04-12
RF03763	data/raw/rna/rfam/Rfam.cm.gz#RF03763	90.00	Rfam:current	2026-04-12
RF03764	data/raw/rna/rfam/Rfam.cm.gz#RF03764	93.00	Rfam:current	2026-04-12
RF03765	data/raw/rna/rfam/Rfam.cm.gz#RF03765	90.00	Rfam:current	2026-04-12
RF03766	data/raw/rna/rfam/Rfam.cm.gz#RF03766	70.00	Rfam:current	2026-04-12
RF03767	data/raw/rna/rfam/Rfam.cm.gz#RF03767	80.00	Rfam:current	2026-04-12
RF03768	data/raw/rna/rfam/Rfam.cm.gz#RF03768	101.20	Rfam:current	2026-04-12
RF03769	data/raw/rna/rfam/Rfam.cm.gz#RF03769	100.00	Rfam:current	2026-04-12
RF03770	data/raw/rna/rfam/Rfam.cm.gz#RF03770	88.00	Rfam:current	2026-04-12
RF03771	data/raw/rna/rfam/Rfam.cm.gz#RF03771	90.00	Rfam:current	2026-04-12
RF03772	data/raw/rna/rfam/Rfam.cm.gz#RF03772	93.00	Rfam:current	2026-04-12
RF03773	data/raw/rna/rfam/Rfam.cm.gz#RF03773	100.00	Rfam:current	2026-04-12
RF03774	data/raw/rna/rfam/Rfam.cm.gz#RF03774	90.00	Rfam:current	2026-04-12
RF03775	data/raw/rna/rfam/Rfam.cm.gz#RF03775	60.00	Rfam:current	2026-04-12
RF03776	data/raw/rna/rfam/Rfam.cm.gz#RF03776	99.00	Rfam:current	2026-04-12
RF03777	data/raw/rna/rfam/Rfam.cm.gz#RF03777	80.00	Rfam:current	2026-04-12
RF03778	data/raw/rna/rfam/Rfam.cm.gz#RF03778	60.00	Rfam:current	2026-04-12
RF03779	data/raw/rna/rfam/Rfam.cm.gz#RF03779	64.00	Rfam:current	2026-04-12
RF03780	data/raw/rna/rfam/Rfam.cm.gz#RF03780	75.00	Rfam:current	2026-04-12
RF03781	data/raw/rna/rfam/Rfam.cm.gz#RF03781	68.00	Rfam:current	2026-04-12
RF03782	data/raw/rna/rfam/Rfam.cm.gz#RF03782	77.00	Rfam:current	2026-04-12
RF03783	data/raw/rna/rfam/Rfam.cm.gz#RF03783	100.00	Rfam:current	2026-04-12
RF03784	data/raw/rna/rfam/Rfam.cm.gz#RF03784	93.50	Rfam:current	2026-04-12
RF03785	data/raw/rna/rfam/Rfam.cm.gz#RF03785	90.00	Rfam:current	2026-04-12
RF03786	data/raw/rna/rfam/Rfam.cm.gz#RF03786	100.00	Rfam:current	2026-04-12
RF03787	data/raw/rna/rfam/Rfam.cm.gz#RF03787	66.00	Rfam:current	2026-04-12
RF03788	data/raw/rna/rfam/Rfam.cm.gz#RF03788	75.00	Rfam:current	2026-04-12
RF03789	data/raw/rna/rfam/Rfam.cm.gz#RF03789	60.00	Rfam:current	2026-04-12
RF03790	data/raw/rna/rfam/Rfam.cm.gz#RF03790	66.00	Rfam:current	2026-04-12
RF03791	data/raw/rna/rfam/Rfam.cm.gz#RF03791	100.00	Rfam:current	2026-04-12
RF03792	data/raw/rna/rfam/Rfam.cm.gz#RF03792	96.00	Rfam:current	2026-04-12
RF03793	data/raw/rna/rfam/Rfam.cm.gz#RF03793	170.00	Rfam:current	2026-04-12
RF03794	data/raw/rna/rfam/Rfam.cm.gz#RF03794	70.00	Rfam:current	2026-04-12
RF03795	data/raw/rna/rfam/Rfam.cm.gz#RF03795	69.00	Rfam:current	2026-04-12
RF03796	data/raw/rna/rfam/Rfam.cm.gz#RF03796	95.00	Rfam:current	2026-04-12
RF03797	data/raw/rna/rfam/Rfam.cm.gz#RF03797	95.00	Rfam:current	2026-04-12
RF03798	data/raw/rna/rfam/Rfam.cm.gz#RF03798	100.00	Rfam:current	2026-04-12
RF03799	data/raw/rna/rfam/Rfam.cm.gz#RF03799	90.00	Rfam:current	2026-04-12
RF03800	data/raw/rna/rfam/Rfam.cm.gz#RF03800	74.00	Rfam:current	2026-04-12
RF03801	data/raw/rna/rfam/Rfam.cm.gz#RF03801	90.00	Rfam:current	2026-04-12
RF03802	data/raw/rna/rfam/Rfam.cm.gz#RF03802	100.00	Rfam:current	2026-04-12
RF03803	data/raw/rna/rfam/Rfam.cm.gz#RF03803	62.00	Rfam:current	2026-04-12
RF03804	data/raw/rna/rfam/Rfam.cm.gz#RF03804	49.00	Rfam:current	2026-04-12
RF03805	data/raw/rna/rfam/Rfam.cm.gz#RF03805	90.00	Rfam:current	2026-04-12
RF03806	data/raw/rna/rfam/Rfam.cm.gz#RF03806	100.00	Rfam:current	2026-04-12
RF03807	data/raw/rna/rfam/Rfam.cm.gz#RF03807	100.00	Rfam:current	2026-04-12
RF03808	data/raw/rna/rfam/Rfam.cm.gz#RF03808	84.00	Rfam:current	2026-04-12
RF03809	data/raw/rna/rfam/Rfam.cm.gz#RF03809	100.00	Rfam:current	2026-04-12
RF03810	data/raw/rna/rfam/Rfam.cm.gz#RF03810	50.00	Rfam:current	2026-04-12
RF03811	data/raw/rna/rfam/Rfam.cm.gz#RF03811	100.00	Rfam:current	2026-04-12
RF03812	data/raw/rna/rfam/Rfam.cm.gz#RF03812	100.00	Rfam:current	2026-04-12
RF03813	data/raw/rna/rfam/Rfam.cm.gz#RF03813	80.00	Rfam:current	2026-04-12
RF03814	data/raw/rna/rfam/Rfam.cm.gz#RF03814	74.00	Rfam:current	2026-04-12
RF03815	data/raw/rna/rfam/Rfam.cm.gz#RF03815	100.00	Rfam:current	2026-04-12
RF03816	data/raw/rna/rfam/Rfam.cm.gz#RF03816	114.00	Rfam:current	2026-04-12
RF03817	data/raw/rna/rfam/Rfam.cm.gz#RF03817	100.00	Rfam:current	2026-04-12
RF03818	data/raw/rna/rfam/Rfam.cm.gz#RF03818	100.00	Rfam:current	2026-04-12
RF03819	data/raw/rna/rfam/Rfam.cm.gz#RF03819	79.00	Rfam:current	2026-04-12
RF03820	data/raw/rna/rfam/Rfam.cm.gz#RF03820	80.00	Rfam:current	2026-04-12
RF03821	data/raw/rna/rfam/Rfam.cm.gz#RF03821	49.00	Rfam:current	2026-04-12
RF03822	data/raw/rna/rfam/Rfam.cm.gz#RF03822	49.00	Rfam:current	2026-04-12
RF03823	data/raw/rna/rfam/Rfam.cm.gz#RF03823	90.00	Rfam:current	2026-04-12
RF03824	data/raw/rna/rfam/Rfam.cm.gz#RF03824	88.50	Rfam:current	2026-04-12
RF03825	data/raw/rna/rfam/Rfam.cm.gz#RF03825	90.00	Rfam:current	2026-04-12
RF03826	data/raw/rna/rfam/Rfam.cm.gz#RF03826	160.00	Rfam:current	2026-04-12
RF03827	data/raw/rna/rfam/Rfam.cm.gz#RF03827	65.00	Rfam:current	2026-04-12
RF03828	data/raw/rna/rfam/Rfam.cm.gz#RF03828	100.00	Rfam:current	2026-04-12
RF03829	data/raw/rna/rfam/Rfam.cm.gz#RF03829	50.00	Rfam:current	2026-04-12
RF03830	data/raw/rna/rfam/Rfam.cm.gz#RF03830	90.00	Rfam:current	2026-04-12
RF03831	data/raw/rna/rfam/Rfam.cm.gz#RF03831	86.00	Rfam:current	2026-04-12
RF03832	data/raw/rna/rfam/Rfam.cm.gz#RF03832	90.00	Rfam:current	2026-04-12
RF03833	data/raw/rna/rfam/Rfam.cm.gz#RF03833	59.00	Rfam:current	2026-04-12
RF03834	data/raw/rna/rfam/Rfam.cm.gz#RF03834	84.00	Rfam:current	2026-04-12
RF03835	data/raw/rna/rfam/Rfam.cm.gz#RF03835	50.00	Rfam:current	2026-04-12
RF03836	data/raw/rna/rfam/Rfam.cm.gz#RF03836	77.00	Rfam:current	2026-04-12
RF03837	data/raw/rna/rfam/Rfam.cm.gz#RF03837	90.00	Rfam:current	2026-04-12
RF03838	data/raw/rna/rfam/Rfam.cm.gz#RF03838	78.00	Rfam:current	2026-04-12
RF03839	data/raw/rna/rfam/Rfam.cm.gz#RF03839	120.00	Rfam:current	2026-04-12
RF03840	data/raw/rna/rfam/Rfam.cm.gz#RF03840	76.00	Rfam:current	2026-04-12
RF03841	data/raw/rna/rfam/Rfam.cm.gz#RF03841	80.00	Rfam:current	2026-04-12
RF03842	data/raw/rna/rfam/Rfam.cm.gz#RF03842	155.00	Rfam:current	2026-04-12
RF03843	data/raw/rna/rfam/Rfam.cm.gz#RF03843	98.00	Rfam:current	2026-04-12
RF03844	data/raw/rna/rfam/Rfam.cm.gz#RF03844	81.00	Rfam:current	2026-04-12
RF03845	data/raw/rna/rfam/Rfam.cm.gz#RF03845	85.00	Rfam:current	2026-04-12
RF03846	data/raw/rna/rfam/Rfam.cm.gz#RF03846	100.00	Rfam:current	2026-04-12
RF03847	data/raw/rna/rfam/Rfam.cm.gz#RF03847	78.00	Rfam:current	2026-04-12
RF03848	data/raw/rna/rfam/Rfam.cm.gz#RF03848	91.00	Rfam:current	2026-04-12
RF03849	data/raw/rna/rfam/Rfam.cm.gz#RF03849	79.00	Rfam:current	2026-04-12
RF03850	data/raw/rna/rfam/Rfam.cm.gz#RF03850	100.00	Rfam:current	2026-04-12
RF03851	data/raw/rna/rfam/Rfam.cm.gz#RF03851	85.00	Rfam:current	2026-04-12
RF03852	data/raw/rna/rfam/Rfam.cm.gz#RF03852	90.00	Rfam:current	2026-04-12
RF03853	data/raw/rna/rfam/Rfam.cm.gz#RF03853	70.00	Rfam:current	2026-04-12
RF03854	data/raw/rna/rfam/Rfam.cm.gz#RF03854	100.00	Rfam:current	2026-04-12
RF03855	data/raw/rna/rfam/Rfam.cm.gz#RF03855	85.00	Rfam:current	2026-04-12
RF03856	data/raw/rna/rfam/Rfam.cm.gz#RF03856	106.00	Rfam:current	2026-04-12
RF03857	data/raw/rna/rfam/Rfam.cm.gz#RF03857	90.00	Rfam:current	2026-04-12
RF03858	data/raw/rna/rfam/Rfam.cm.gz#RF03858	66.00	Rfam:current	2026-04-12
RF03859	data/raw/rna/rfam/Rfam.cm.gz#RF03859	112.00	Rfam:current	2026-04-12
RF03860	data/raw/rna/rfam/Rfam.cm.gz#RF03860	53.00	Rfam:current	2026-04-12
RF03861	data/raw/rna/rfam/Rfam.cm.gz#RF03861	90.00	Rfam:current	2026-04-12
RF03862	data/raw/rna/rfam/Rfam.cm.gz#RF03862	100.00	Rfam:current	2026-04-12
RF03863	data/raw/rna/rfam/Rfam.cm.gz#RF03863	74.00	Rfam:current	2026-04-12
RF03864	data/raw/rna/rfam/Rfam.cm.gz#RF03864	50.00	Rfam:current	2026-04-12
RF03865	data/raw/rna/rfam/Rfam.cm.gz#RF03865	88.00	Rfam:current	2026-04-12
RF03866	data/raw/rna/rfam/Rfam.cm.gz#RF03866	80.00	Rfam:current	2026-04-12
RF03867	data/raw/rna/rfam/Rfam.cm.gz#RF03867	70.00	Rfam:current	2026-04-12
RF03868	data/raw/rna/rfam/Rfam.cm.gz#RF03868	92.00	Rfam:current	2026-04-12
RF03869	data/raw/rna/rfam/Rfam.cm.gz#RF03869	87.00	Rfam:current	2026-04-12
RF03870	data/raw/rna/rfam/Rfam.cm.gz#RF03870	51.00	Rfam:current	2026-04-12
RF03871	data/raw/rna/rfam/Rfam.cm.gz#RF03871	88.00	Rfam:current	2026-04-12
RF03872	data/raw/rna/rfam/Rfam.cm.gz#RF03872	96.00	Rfam:current	2026-04-12
RF03873	data/raw/rna/rfam/Rfam.cm.gz#RF03873	80.00	Rfam:current	2026-04-12
RF03874	data/raw/rna/rfam/Rfam.cm.gz#RF03874	39.00	Rfam:current	2026-04-12
RF03875	data/raw/rna/rfam/Rfam.cm.gz#RF03875	64.50	Rfam:current	2026-04-12
RF03876	data/raw/rna/rfam/Rfam.cm.gz#RF03876	70.00	Rfam:current	2026-04-12
RF03877	data/raw/rna/rfam/Rfam.cm.gz#RF03877	84.00	Rfam:current	2026-04-12
RF03878	data/raw/rna/rfam/Rfam.cm.gz#RF03878	89.00	Rfam:current	2026-04-12
RF03879	data/raw/rna/rfam/Rfam.cm.gz#RF03879	90.00	Rfam:current	2026-04-12
RF03880	data/raw/rna/rfam/Rfam.cm.gz#RF03880	60.00	Rfam:current	2026-04-12
RF03881	data/raw/rna/rfam/Rfam.cm.gz#RF03881	80.00	Rfam:current	2026-04-12
RF03882	data/raw/rna/rfam/Rfam.cm.gz#RF03882	90.00	Rfam:current	2026-04-12
RF03883	data/raw/rna/rfam/Rfam.cm.gz#RF03883	80.00	Rfam:current	2026-04-12
RF03884	data/raw/rna/rfam/Rfam.cm.gz#RF03884	76.00	Rfam:current	2026-04-12
RF03885	data/raw/rna/rfam/Rfam.cm.gz#RF03885	90.00	Rfam:current	2026-04-12
RF03886	data/raw/rna/rfam/Rfam.cm.gz#RF03886	82.00	Rfam:current	2026-04-12
RF03887	data/raw/rna/rfam/Rfam.cm.gz#RF03887	100.00	Rfam:current	2026-04-12
RF03888	data/raw/rna/rfam/Rfam.cm.gz#RF03888	80.00	Rfam:current	2026-04-12
RF03889	data/raw/rna/rfam/Rfam.cm.gz#RF03889	97.00	Rfam:current	2026-04-12
RF03890	data/raw/rna/rfam/Rfam.cm.gz#RF03890	90.00	Rfam:current	2026-04-12
RF03891	data/raw/rna/rfam/Rfam.cm.gz#RF03891	94.00	Rfam:current	2026-04-12
RF03892	data/raw/rna/rfam/Rfam.cm.gz#RF03892	100.00	Rfam:current	2026-04-12
RF03893	data/raw/rna/rfam/Rfam.cm.gz#RF03893	100.00	Rfam:current	2026-04-12
RF03894	data/raw/rna/rfam/Rfam.cm.gz#RF03894	90.00	Rfam:current	2026-04-12
RF03895	data/raw/rna/rfam/Rfam.cm.gz#RF03895	97.00	Rfam:current	2026-04-12
RF03896	data/raw/rna/rfam/Rfam.cm.gz#RF03896	60.50	Rfam:current	2026-04-12
RF03897	data/raw/rna/rfam/Rfam.cm.gz#RF03897	83.00	Rfam:current	2026-04-12
RF03898	data/raw/rna/rfam/Rfam.cm.gz#RF03898	100.00	Rfam:current	2026-04-12
RF03899	data/raw/rna/rfam/Rfam.cm.gz#RF03899	88.00	Rfam:current	2026-04-12
RF03900	data/raw/rna/rfam/Rfam.cm.gz#RF03900	62.00	Rfam:current	2026-04-12
RF03901	data/raw/rna/rfam/Rfam.cm.gz#RF03901	98.00	Rfam:current	2026-04-12
RF03902	data/raw/rna/rfam/Rfam.cm.gz#RF03902	130.00	Rfam:current	2026-04-12
RF03903	data/raw/rna/rfam/Rfam.cm.gz#RF03903	80.00	Rfam:current	2026-04-12
RF03904	data/raw/rna/rfam/Rfam.cm.gz#RF03904	58.00	Rfam:current	2026-04-12
RF03905	data/raw/rna/rfam/Rfam.cm.gz#RF03905	100.00	Rfam:current	2026-04-12
RF03906	data/raw/rna/rfam/Rfam.cm.gz#RF03906	100.00	Rfam:current	2026-04-12
RF03907	data/raw/rna/rfam/Rfam.cm.gz#RF03907	90.00	Rfam:current	2026-04-12
RF03908	data/raw/rna/rfam/Rfam.cm.gz#RF03908	100.00	Rfam:current	2026-04-12
RF03909	data/raw/rna/rfam/Rfam.cm.gz#RF03909	90.00	Rfam:current	2026-04-12
RF03910	data/raw/rna/rfam/Rfam.cm.gz#RF03910	90.00	Rfam:current	2026-04-12
RF03911	data/raw/rna/rfam/Rfam.cm.gz#RF03911	70.00	Rfam:current	2026-04-12
RF03912	data/raw/rna/rfam/Rfam.cm.gz#RF03912	92.00	Rfam:current	2026-04-12
RF03913	data/raw/rna/rfam/Rfam.cm.gz#RF03913	79.00	Rfam:current	2026-04-12
RF03914	data/raw/rna/rfam/Rfam.cm.gz#RF03914	70.00	Rfam:current	2026-04-12
RF03915	data/raw/rna/rfam/Rfam.cm.gz#RF03915	93.00	Rfam:current	2026-04-12
RF03916	data/raw/rna/rfam/Rfam.cm.gz#RF03916	83.00	Rfam:current	2026-04-12
RF03917	data/raw/rna/rfam/Rfam.cm.gz#RF03917	71.00	Rfam:current	2026-04-12
RF03918	data/raw/rna/rfam/Rfam.cm.gz#RF03918	82.00	Rfam:current	2026-04-12
RF03919	data/raw/rna/rfam/Rfam.cm.gz#RF03919	90.00	Rfam:current	2026-04-12
RF03920	data/raw/rna/rfam/Rfam.cm.gz#RF03920	80.00	Rfam:current	2026-04-12
RF03921	data/raw/rna/rfam/Rfam.cm.gz#RF03921	89.00	Rfam:current	2026-04-12
RF03922	data/raw/rna/rfam/Rfam.cm.gz#RF03922	73.00	Rfam:current	2026-04-12
RF03923	data/raw/rna/rfam/Rfam.cm.gz#RF03923	100.00	Rfam:current	2026-04-12
RF03924	data/raw/rna/rfam/Rfam.cm.gz#RF03924	88.00	Rfam:current	2026-04-12
RF03925	data/raw/rna/rfam/Rfam.cm.gz#RF03925	60.00	Rfam:current	2026-04-12
RF03926	data/raw/rna/rfam/Rfam.cm.gz#RF03926	94.00	Rfam:current	2026-04-12
RF03927	data/raw/rna/rfam/Rfam.cm.gz#RF03927	100.00	Rfam:current	2026-04-12
RF03929	data/raw/rna/rfam/Rfam.cm.gz#RF03929	47.00	Rfam:current	2026-04-12
RF03930	data/raw/rna/rfam/Rfam.cm.gz#RF03930	80.00	Rfam:current	2026-04-12
RF03931	data/raw/rna/rfam/Rfam.cm.gz#RF03931	100.00	Rfam:current	2026-04-12
RF03932	data/raw/rna/rfam/Rfam.cm.gz#RF03932	93.00	Rfam:current	2026-04-12
RF03933	data/raw/rna/rfam/Rfam.cm.gz#RF03933	100.00	Rfam:current	2026-04-12
RF03934	data/raw/rna/rfam/Rfam.cm.gz#RF03934	83.00	Rfam:current	2026-04-12
RF03935	data/raw/rna/rfam/Rfam.cm.gz#RF03935	100.00	Rfam:current	2026-04-12
RF03936	data/raw/rna/rfam/Rfam.cm.gz#RF03936	62.00	Rfam:current	2026-04-12
RF03937	data/raw/rna/rfam/Rfam.cm.gz#RF03937	80.00	Rfam:current	2026-04-12
RF03938	data/raw/rna/rfam/Rfam.cm.gz#RF03938	97.00	Rfam:current	2026-04-12
RF03939	data/raw/rna/rfam/Rfam.cm.gz#RF03939	70.00	Rfam:current	2026-04-12
RF03940	data/raw/rna/rfam/Rfam.cm.gz#RF03940	90.00	Rfam:current	2026-04-12
RF03941	data/raw/rna/rfam/Rfam.cm.gz#RF03941	97.00	Rfam:current	2026-04-12
RF03942	data/raw/rna/rfam/Rfam.cm.gz#RF03942	100.00	Rfam:current	2026-04-12
RF03943	data/raw/rna/rfam/Rfam.cm.gz#RF03943	90.00	Rfam:current	2026-04-12
RF03944	data/raw/rna/rfam/Rfam.cm.gz#RF03944	73.00	Rfam:current	2026-04-12
RF03945	data/raw/rna/rfam/Rfam.cm.gz#RF03945	100.00	Rfam:current	2026-04-12
RF03946	data/raw/rna/rfam/Rfam.cm.gz#RF03946	84.00	Rfam:current	2026-04-12
RF03947	data/raw/rna/rfam/Rfam.cm.gz#RF03947	82.00	Rfam:current	2026-04-12
RF03948	data/raw/rna/rfam/Rfam.cm.gz#RF03948	80.00	Rfam:current	2026-04-12
RF03949	data/raw/rna/rfam/Rfam.cm.gz#RF03949	76.00	Rfam:current	2026-04-12
RF03950	data/raw/rna/rfam/Rfam.cm.gz#RF03950	100.00	Rfam:current	2026-04-12
RF03951	data/raw/rna/rfam/Rfam.cm.gz#RF03951	77.00	Rfam:current	2026-04-12
RF03952	data/raw/rna/rfam/Rfam.cm.gz#RF03952	78.00	Rfam:current	2026-04-12
RF03953	data/raw/rna/rfam/Rfam.cm.gz#RF03953	90.00	Rfam:current	2026-04-12
RF03954	data/raw/rna/rfam/Rfam.cm.gz#RF03954	99.00	Rfam:current	2026-04-12
RF03955	data/raw/rna/rfam/Rfam.cm.gz#RF03955	100.00	Rfam:current	2026-04-12
RF03956	data/raw/rna/rfam/Rfam.cm.gz#RF03956	60.00	Rfam:current	2026-04-12
RF03957	data/raw/rna/rfam/Rfam.cm.gz#RF03957	90.00	Rfam:current	2026-04-12
RF03958	data/raw/rna/rfam/Rfam.cm.gz#RF03958	85.00	Rfam:current	2026-04-12
RF03959	data/raw/rna/rfam/Rfam.cm.gz#RF03959	77.00	Rfam:current	2026-04-12
RF03960	data/raw/rna/rfam/Rfam.cm.gz#RF03960	82.00	Rfam:current	2026-04-12
RF03961	data/raw/rna/rfam/Rfam.cm.gz#RF03961	100.00	Rfam:current	2026-04-12
RF03962	data/raw/rna/rfam/Rfam.cm.gz#RF03962	78.00	Rfam:current	2026-04-12
RF03963	data/raw/rna/rfam/Rfam.cm.gz#RF03963	100.00	Rfam:current	2026-04-12
RF03964	data/raw/rna/rfam/Rfam.cm.gz#RF03964	97.00	Rfam:current	2026-04-12
RF03965	data/raw/rna/rfam/Rfam.cm.gz#RF03965	160.00	Rfam:current	2026-04-12
RF03966	data/raw/rna/rfam/Rfam.cm.gz#RF03966	75.00	Rfam:current	2026-04-12
RF03967	data/raw/rna/rfam/Rfam.cm.gz#RF03967	90.00	Rfam:current	2026-04-12
RF03968	data/raw/rna/rfam/Rfam.cm.gz#RF03968	100.00	Rfam:current	2026-04-12
RF03969	data/raw/rna/rfam/Rfam.cm.gz#RF03969	86.00	Rfam:current	2026-04-12
RF03970	data/raw/rna/rfam/Rfam.cm.gz#RF03970	60.00	Rfam:current	2026-04-12
RF03971	data/raw/rna/rfam/Rfam.cm.gz#RF03971	100.00	Rfam:current	2026-04-12
RF03972	data/raw/rna/rfam/Rfam.cm.gz#RF03972	100.00	Rfam:current	2026-04-12
RF03973	data/raw/rna/rfam/Rfam.cm.gz#RF03973	82.00	Rfam:current	2026-04-12
RF03974	data/raw/rna/rfam/Rfam.cm.gz#RF03974	190.00	Rfam:current	2026-04-12
RF03975	data/raw/rna/rfam/Rfam.cm.gz#RF03975	87.00	Rfam:current	2026-04-12
RF03976	data/raw/rna/rfam/Rfam.cm.gz#RF03976	75.00	Rfam:current	2026-04-12
RF03977	data/raw/rna/rfam/Rfam.cm.gz#RF03977	100.00	Rfam:current	2026-04-12
