biomarker_id	biomarker_type	disease_id	target_id	source	evidence_class	fetch_date
NCBIGene:4537	gene_biomarker	MONDO:0016814	NCBIGene:4537	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4538	gene_biomarker	MONDO:0016814	NCBIGene:4538	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4567	gene_biomarker	MONDO:0016814	NCBIGene:4567	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4578	gene_biomarker	MONDO:0016814	NCBIGene:4578	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4577	gene_biomarker	MONDO:0016814	NCBIGene:4577	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4508	gene_biomarker	MONDO:0016814	NCBIGene:4508	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4540	gene_biomarker	MONDO:0016814	NCBIGene:4540	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4541	gene_biomarker	MONDO:0016814	NCBIGene:4541	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4566	gene_biomarker	MONDO:0016814	NCBIGene:4566	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1639	gene_biomarker	MONDO:0008201	NCBIGene:1639	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2193	gene_biomarker	MONDO:0100215	NCBIGene:2193	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10056	gene_biomarker	MONDO:0100215	NCBIGene:10056	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3158	gene_biomarker	MONDO:0011614	NCBIGene:3158	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6873	gene_biomarker	MONDO:0014273	NCBIGene:6873	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1644	gene_biomarker	MONDO:0012084	NCBIGene:1644	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5917	gene_biomarker	MONDO:0014506	NCBIGene:5917	HPO_annotations	bridge_only	2026-06-29
NCBIGene:64218	gene_biomarker	MONDO:0018604	NCBIGene:64218	HPO_annotations	bridge_only	2026-06-29
NCBIGene:472	gene_biomarker	MONDO:0018604	NCBIGene:472	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4863	gene_biomarker	MONDO:0018604	NCBIGene:4863	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5426	gene_biomarker	MONDO:0018604	NCBIGene:5426	HPO_annotations	bridge_only	2026-06-29
NCBIGene:675	gene_biomarker	MONDO:0018604	NCBIGene:675	HPO_annotations	bridge_only	2026-06-29
NCBIGene:657	gene_biomarker	MONDO:0018604	NCBIGene:657	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6224	gene_biomarker	MONDO:0018604	NCBIGene:6224	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4595	gene_biomarker	MONDO:0018604	NCBIGene:4595	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5424	gene_biomarker	MONDO:0018604	NCBIGene:5424	HPO_annotations	bridge_only	2026-06-29
NCBIGene:11200	gene_biomarker	MONDO:0018604	NCBIGene:11200	HPO_annotations	bridge_only	2026-06-29
NCBIGene:85301	gene_biomarker	MONDO:0014061	NCBIGene:85301	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8526	gene_biomarker	MONDO:0018159	NCBIGene:8526	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10430	gene_biomarker	MONDO:0859298	NCBIGene:10430	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6523	gene_biomarker	MONDO:0011731	NCBIGene:6523	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1828	gene_biomarker	MONDO:0018252	NCBIGene:1828	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6850	gene_biomarker	MONDO:0030308	NCBIGene:6850	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10463	gene_biomarker	MONDO:0044726	NCBIGene:10463	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5080	gene_biomarker	MONDO:0018169	NCBIGene:5080	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5277	gene_biomarker	MONDO:0018346	NCBIGene:5277	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1778	gene_biomarker	MONDO:0008026	NCBIGene:1778	HPO_annotations	bridge_only	2026-06-29
NCBIGene:65082	gene_biomarker	MONDO:0015012	NCBIGene:65082	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7314	gene_biomarker	MONDO:0015479	NCBIGene:7314	HPO_annotations	bridge_only	2026-06-29
NCBIGene:57822	gene_biomarker	MONDO:0015479	NCBIGene:57822	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5925	gene_biomarker	MONDO:0018161	NCBIGene:5925	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4613	gene_biomarker	MONDO:0018161	NCBIGene:4613	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1600	gene_biomarker	MONDO:0014410	NCBIGene:1600	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0016489	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3045	gene_biomarker	MONDO:0016489	NCBIGene:3045	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3047	gene_biomarker	MONDO:0016489	NCBIGene:3047	HPO_annotations	bridge_only	2026-06-29
NCBIGene:21	gene_biomarker	MONDO:0012582	NCBIGene:21	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1183	gene_biomarker	MONDO:0010250	NCBIGene:1183	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10616	gene_biomarker	MONDO:0014389	NCBIGene:10616	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0016490	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9217	gene_biomarker	MONDO:0008453	NCBIGene:9217	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23096	gene_biomarker	MONDO:0010656	NCBIGene:23096	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4763	gene_biomarker	MONDO:0018208	NCBIGene:4763	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0016491	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2903	gene_biomarker	MONDO:0017325	NCBIGene:2903	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1280	gene_biomarker	MONDO:0019412	NCBIGene:1280	HPO_annotations	bridge_only	2026-06-29
NCBIGene:267010	gene_biomarker	MONDO:0011287	NCBIGene:267010	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5925	gene_biomarker	MONDO:0018160	NCBIGene:5925	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4613	gene_biomarker	MONDO:0018160	NCBIGene:4613	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7471	gene_biomarker	MONDO:0019409	NCBIGene:7471	HPO_annotations	bridge_only	2026-06-29
NCBIGene:22943	gene_biomarker	MONDO:0019409	NCBIGene:22943	HPO_annotations	bridge_only	2026-06-29
NCBIGene:89780	gene_biomarker	MONDO:0019409	NCBIGene:89780	HPO_annotations	bridge_only	2026-06-29
NCBIGene:64132	gene_biomarker	MONDO:0011604	NCBIGene:64132	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8792	gene_biomarker	MONDO:0008275	NCBIGene:8792	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23586	gene_biomarker	MONDO:0008429	NCBIGene:23586	HPO_annotations	bridge_only	2026-06-29
NCBIGene:64135	gene_biomarker	MONDO:0008429	NCBIGene:64135	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6862	gene_biomarker	MONDO:0014314	NCBIGene:6862	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9851	gene_biomarker	MONDO:0018772	NCBIGene:9851	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5147	gene_biomarker	MONDO:0018772	NCBIGene:5147	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79600	gene_biomarker	MONDO:0018772	NCBIGene:79600	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79848	gene_biomarker	MONDO:0018772	NCBIGene:79848	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8481	gene_biomarker	MONDO:0018772	NCBIGene:8481	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51684	gene_biomarker	MONDO:0018772	NCBIGene:51684	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54806	gene_biomarker	MONDO:0018772	NCBIGene:54806	HPO_annotations	bridge_only	2026-06-29
NCBIGene:153241	gene_biomarker	MONDO:0018772	NCBIGene:153241	HPO_annotations	bridge_only	2026-06-29
NCBIGene:65250	gene_biomarker	MONDO:0018772	NCBIGene:65250	HPO_annotations	bridge_only	2026-06-29
NCBIGene:91147	gene_biomarker	MONDO:0018772	NCBIGene:91147	HPO_annotations	bridge_only	2026-06-29
NCBIGene:200894	gene_biomarker	MONDO:0018772	NCBIGene:200894	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9731	gene_biomarker	MONDO:0018772	NCBIGene:9731	HPO_annotations	bridge_only	2026-06-29
NCBIGene:219844	gene_biomarker	MONDO:0018772	NCBIGene:219844	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23247	gene_biomarker	MONDO:0018772	NCBIGene:23247	HPO_annotations	bridge_only	2026-06-29
NCBIGene:219854	gene_biomarker	MONDO:0018772	NCBIGene:219854	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54903	gene_biomarker	MONDO:0018772	NCBIGene:54903	HPO_annotations	bridge_only	2026-06-29
NCBIGene:95681	gene_biomarker	MONDO:0018772	NCBIGene:95681	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9786	gene_biomarker	MONDO:0018772	NCBIGene:9786	HPO_annotations	bridge_only	2026-06-29
NCBIGene:56623	gene_biomarker	MONDO:0018772	NCBIGene:56623	HPO_annotations	bridge_only	2026-06-29
NCBIGene:26123	gene_biomarker	MONDO:0018772	NCBIGene:26123	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79867	gene_biomarker	MONDO:0018772	NCBIGene:79867	HPO_annotations	bridge_only	2026-06-29
NCBIGene:80776	gene_biomarker	MONDO:0018772	NCBIGene:80776	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10464	gene_biomarker	MONDO:0018772	NCBIGene:10464	HPO_annotations	bridge_only	2026-06-29
NCBIGene:80210	gene_biomarker	MONDO:0018772	NCBIGene:80210	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23116	gene_biomarker	MONDO:0018772	NCBIGene:23116	HPO_annotations	bridge_only	2026-06-29
NCBIGene:25776	gene_biomarker	MONDO:0018772	NCBIGene:25776	HPO_annotations	bridge_only	2026-06-29
NCBIGene:27077	gene_biomarker	MONDO:0018772	NCBIGene:27077	HPO_annotations	bridge_only	2026-06-29
NCBIGene:403	gene_biomarker	MONDO:0018772	NCBIGene:403	HPO_annotations	bridge_only	2026-06-29
NCBIGene:80173	gene_biomarker	MONDO:0018772	NCBIGene:80173	HPO_annotations	bridge_only	2026-06-29
NCBIGene:65062	gene_biomarker	MONDO:0018772	NCBIGene:65062	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9851	gene_biomarker	MONDO:0018770	NCBIGene:9851	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55112	gene_biomarker	MONDO:0018770	NCBIGene:55112	HPO_annotations	bridge_only	2026-06-29
NCBIGene:26160	gene_biomarker	MONDO:0018770	NCBIGene:26160	HPO_annotations	bridge_only	2026-06-29
NCBIGene:153241	gene_biomarker	MONDO:0018770	NCBIGene:153241	HPO_annotations	bridge_only	2026-06-29
NCBIGene:57560	gene_biomarker	MONDO:0018770	NCBIGene:57560	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51626	gene_biomarker	MONDO:0018770	NCBIGene:51626	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79659	gene_biomarker	MONDO:0018770	NCBIGene:79659	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9742	gene_biomarker	MONDO:0018770	NCBIGene:9742	HPO_annotations	bridge_only	2026-06-29
NCBIGene:57728	gene_biomarker	MONDO:0018770	NCBIGene:57728	HPO_annotations	bridge_only	2026-06-29
NCBIGene:89891	gene_biomarker	MONDO:0018770	NCBIGene:89891	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79809	gene_biomarker	MONDO:0018770	NCBIGene:79809	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10804	gene_biomarker	MONDO:0018781	NCBIGene:10804	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2706	gene_biomarker	MONDO:0018781	NCBIGene:2706	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1282	gene_biomarker	MONDO:0032814	NCBIGene:1282	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9056	gene_biomarker	MONDO:0009109	NCBIGene:9056	HPO_annotations	bridge_only	2026-06-29
NCBIGene:53335	gene_biomarker	MONDO:0850059	NCBIGene:53335	HPO_annotations	bridge_only	2026-06-29
NCBIGene:595	gene_biomarker	MONDO:0009693	NCBIGene:595	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0016486	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4627	gene_biomarker	MONDO:0004187	NCBIGene:4627	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9098	gene_biomarker	MONDO:0004187	NCBIGene:9098	HPO_annotations	bridge_only	2026-06-29
NCBIGene:84504	gene_biomarker	MONDO:0033043	NCBIGene:84504	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7428	gene_biomarker	MONDO:0017366	NCBIGene:7428	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1743	gene_biomarker	MONDO:0017366	NCBIGene:1743	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4191	gene_biomarker	MONDO:0017366	NCBIGene:4191	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5979	gene_biomarker	MONDO:0017366	NCBIGene:5979	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6389	gene_biomarker	MONDO:0017366	NCBIGene:6389	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23095	gene_biomarker	MONDO:0017366	NCBIGene:23095	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2271	gene_biomarker	MONDO:0017366	NCBIGene:2271	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8402	gene_biomarker	MONDO:0017366	NCBIGene:8402	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54949	gene_biomarker	MONDO:0017366	NCBIGene:54949	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55654	gene_biomarker	MONDO:0017366	NCBIGene:55654	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4763	gene_biomarker	MONDO:0017366	NCBIGene:4763	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6391	gene_biomarker	MONDO:0017366	NCBIGene:6391	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6392	gene_biomarker	MONDO:0017366	NCBIGene:6392	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6390	gene_biomarker	MONDO:0017366	NCBIGene:6390	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4149	gene_biomarker	MONDO:0017366	NCBIGene:4149	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23384	gene_biomarker	MONDO:0010850	NCBIGene:23384	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3758	gene_biomarker	MONDO:0009424	NCBIGene:3758	HPO_annotations	bridge_only	2026-06-29
NCBIGene:253738	gene_biomarker	MONDO:0015021	NCBIGene:253738	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9837	gene_biomarker	MONDO:0044725	NCBIGene:9837	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6134	gene_biomarker	MONDO:0018724	NCBIGene:6134	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6899	gene_biomarker	MONDO:0012020	NCBIGene:6899	HPO_annotations	bridge_only	2026-06-29
NCBIGene:415	gene_biomarker	MONDO:0010555	NCBIGene:415	HPO_annotations	bridge_only	2026-06-29
NCBIGene:229	gene_biomarker	MONDO:0009249	NCBIGene:229	HPO_annotations	bridge_only	2026-06-29
NCBIGene:85365	gene_biomarker	MONDO:0011933	NCBIGene:85365	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8517	gene_biomarker	MONDO:0010631	NCBIGene:8517	HPO_annotations	bridge_only	2026-06-29
NCBIGene:56052	gene_biomarker	MONDO:0012052	NCBIGene:56052	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79796	gene_biomarker	MONDO:0012117	NCBIGene:79796	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7170	gene_biomarker	MONDO:0018780	NCBIGene:7170	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5621	gene_biomarker	MONDO:0010808	NCBIGene:5621	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4247	gene_biomarker	MONDO:0008908	NCBIGene:4247	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3119	gene_biomarker	MONDO:0018784	NCBIGene:3119	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3123	gene_biomarker	MONDO:0018784	NCBIGene:3123	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5054	gene_biomarker	MONDO:0013227	NCBIGene:5054	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51633	gene_biomarker	MONDO:0044319	NCBIGene:51633	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4221	gene_biomarker	MONDO:0017826	NCBIGene:4221	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9049	gene_biomarker	MONDO:0017826	NCBIGene:9049	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0016487	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2312	gene_biomarker	MONDO:0010622	NCBIGene:2312	HPO_annotations	bridge_only	2026-06-29
NCBIGene:412	gene_biomarker	MONDO:0010622	NCBIGene:412	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3972	gene_biomarker	MONDO:0009223	NCBIGene:3972	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0011381	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:25836	gene_biomarker	MONDO:0013169	NCBIGene:25836	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6774	gene_biomarker	MONDO:0014414	NCBIGene:6774	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4952	gene_biomarker	MONDO:0010359	NCBIGene:4952	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7841	gene_biomarker	MONDO:0011629	NCBIGene:7841	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2683	gene_biomarker	MONDO:0011772	NCBIGene:2683	HPO_annotations	bridge_only	2026-06-29
NCBIGene:91949	gene_biomarker	MONDO:0012118	NCBIGene:91949	HPO_annotations	bridge_only	2026-06-29
NCBIGene:26154	gene_biomarker	MONDO:0009443	NCBIGene:26154	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10743	gene_biomarker	MONDO:0012574	NCBIGene:10743	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1184	gene_biomarker	MONDO:0010225	NCBIGene:1184	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6473	gene_biomarker	MONDO:0010367	NCBIGene:6473	HPO_annotations	bridge_only	2026-06-29
NCBIGene:728294	gene_biomarker	MONDO:0010924	NCBIGene:728294	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3418	gene_biomarker	MONDO:0010924	NCBIGene:3418	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5373	gene_biomarker	MONDO:0008907	NCBIGene:5373	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4351	gene_biomarker	MONDO:0011257	NCBIGene:4351	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2706	gene_biomarker	MONDO:0007422	NCBIGene:2706	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7067	gene_biomarker	MONDO:0034216	NCBIGene:7067	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4099	gene_biomarker	MONDO:0014729	NCBIGene:4099	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6519	gene_biomarker	MONDO:0019745	NCBIGene:6519	HPO_annotations	bridge_only	2026-06-29
NCBIGene:11136	gene_biomarker	MONDO:0019746	NCBIGene:11136	HPO_annotations	bridge_only	2026-06-29
NCBIGene:132	gene_biomarker	MONDO:0100255	NCBIGene:132	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3039	gene_biomarker	MONDO:0013512	NCBIGene:3039	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3040	gene_biomarker	MONDO:0013512	NCBIGene:3040	HPO_annotations	bridge_only	2026-06-29
NCBIGene:29929	gene_biomarker	MONDO:0011291	NCBIGene:29929	HPO_annotations	bridge_only	2026-06-29
NCBIGene:27429	gene_biomarker	MONDO:0044723	NCBIGene:27429	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1280	gene_biomarker	MONDO:0014701	NCBIGene:1280	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23384	gene_biomarker	MONDO:0013300	NCBIGene:23384	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8643	gene_biomarker	MONDO:0013300	NCBIGene:8643	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10195	gene_biomarker	MONDO:0010998	NCBIGene:10195	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6521	gene_biomarker	MONDO:0012700	NCBIGene:6521	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8813	gene_biomarker	MONDO:0012123	NCBIGene:8813	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9526	gene_biomarker	MONDO:0012211	NCBIGene:9526	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79087	gene_biomarker	MONDO:0011783	NCBIGene:79087	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79053	gene_biomarker	MONDO:0011969	NCBIGene:79053	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4221	gene_biomarker	MONDO:0017825	NCBIGene:4221	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9049	gene_biomarker	MONDO:0017825	NCBIGene:9049	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8647	gene_biomarker	MONDO:0011156	NCBIGene:8647	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10312	gene_biomarker	MONDO:0008742	NCBIGene:10312	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6728	gene_biomarker	MONDO:0008742	NCBIGene:6728	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1991	gene_biomarker	MONDO:0008742	NCBIGene:1991	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2672	gene_biomarker	MONDO:0008742	NCBIGene:2672	HPO_annotations	bridge_only	2026-06-29
NCBIGene:81570	gene_biomarker	MONDO:0008742	NCBIGene:81570	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5244	gene_biomarker	MONDO:0011214	NCBIGene:5244	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1134	gene_biomarker	MONDO:0009668	NCBIGene:1134	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1146	gene_biomarker	MONDO:0009668	NCBIGene:1146	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1144	gene_biomarker	MONDO:0009668	NCBIGene:1144	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5913	gene_biomarker	MONDO:0009668	NCBIGene:5913	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4703	gene_biomarker	MONDO:0009668	NCBIGene:4703	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6261	gene_biomarker	MONDO:0009668	NCBIGene:6261	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1280	gene_biomarker	MONDO:0007987	NCBIGene:1280	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5205	gene_biomarker	MONDO:0008892	NCBIGene:5205	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4645	gene_biomarker	MONDO:0008892	NCBIGene:4645	HPO_annotations	bridge_only	2026-06-29
NCBIGene:367	gene_biomarker	MONDO:0010735	NCBIGene:367	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3827	gene_biomarker	MONDO:0009234	NCBIGene:3827	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8812	gene_biomarker	MONDO:0035775	NCBIGene:8812	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3142	gene_biomarker	MONDO:0035105	NCBIGene:3142	HPO_annotations	bridge_only	2026-06-29
NCBIGene:348932	gene_biomarker	MONDO:0009448	NCBIGene:348932	HPO_annotations	bridge_only	2026-06-29
NCBIGene:153201	gene_biomarker	MONDO:0009448	NCBIGene:153201	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54716	gene_biomarker	MONDO:0009448	NCBIGene:54716	HPO_annotations	bridge_only	2026-06-29
NCBIGene:340024	gene_biomarker	MONDO:0009448	NCBIGene:340024	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4509	gene_biomarker	MONDO:0010787	NCBIGene:4509	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4567	gene_biomarker	MONDO:0010787	NCBIGene:4567	HPO_annotations	bridge_only	2026-06-29
NCBIGene:50484	gene_biomarker	MONDO:0010787	NCBIGene:50484	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9644	gene_biomarker	MONDO:0016751	NCBIGene:9644	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5654	gene_biomarker	MONDO:0016751	NCBIGene:5654	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9378	gene_biomarker	MONDO:0013690	NCBIGene:9378	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5111	gene_biomarker	MONDO:0014399	NCBIGene:5111	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4000	gene_biomarker	MONDO:0021169	NCBIGene:4000	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2354	gene_biomarker	MONDO:0021169	NCBIGene:2354	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7431	gene_biomarker	MONDO:0021169	NCBIGene:7431	HPO_annotations	bridge_only	2026-06-29
NCBIGene:678	gene_biomarker	MONDO:0021169	NCBIGene:678	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2353	gene_biomarker	MONDO:0021169	NCBIGene:2353	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7068	gene_biomarker	MONDO:0700478	NCBIGene:7068	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7498	gene_biomarker	MONDO:0010209	NCBIGene:7498	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55034	gene_biomarker	MONDO:0011346	NCBIGene:55034	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8671	gene_biomarker	MONDO:0011422	NCBIGene:8671	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6521	gene_biomarker	MONDO:0008368	NCBIGene:6521	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1188	gene_biomarker	MONDO:0011822	NCBIGene:1188	HPO_annotations	bridge_only	2026-06-29
NCBIGene:554	gene_biomarker	MONDO:0010356	NCBIGene:554	HPO_annotations	bridge_only	2026-06-29
NCBIGene:92609	gene_biomarker	MONDO:0044724	NCBIGene:92609	HPO_annotations	bridge_only	2026-06-29
NCBIGene:64072	gene_biomarker	MONDO:0017824	NCBIGene:64072	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9049	gene_biomarker	MONDO:0017824	NCBIGene:9049	HPO_annotations	bridge_only	2026-06-29
NCBIGene:166785	gene_biomarker	MONDO:0009613	NCBIGene:166785	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1801	gene_biomarker	MONDO:0800438	NCBIGene:1801	HPO_annotations	bridge_only	2026-06-29
